"padj","pvalue","stat","log2FoldChange","GeneID","fdr"
4.59721901627742e-06,1.86299697918275e-07,-5.21251281118534,-0.283409964421455,"518",1
4.78878948683476e-06,1.94734480990266e-07,-5.20429497584475,-0.256312939247875,"51449",1
4.78878948683476e-06,1.94520683079872e-07,-5.20449898930034,-0.516646426397599,"105373581",1
4.79954762717352e-06,1.95508460449261e-07,5.20355822367464,0.319994284291107,"79094",1
4.92570723545364e-06,2.00992891469818e-07,5.19841694719683,0.230846972395993,"5829",1
4.98558900086017e-06,2.03785906716783e-07,5.19585057050556,0.358042405373548,"83638",1
5.000579097734e-06,2.04749224782771e-07,-5.19497329929582,-0.50968342932431,"7045",1
5.06595612831105e-06,2.07781275682673e-07,-5.192237888879,-0.586614250411788,"5099",1
5.16564537778431e-06,2.12232222630695e-07,-5.18829148562608,-0.242040943614506,"58476",1
5.20313498323094e-06,2.14137294759627e-07,-5.18662675431724,-0.364049711924759,"63917",1
5.42020889580335e-06,2.23451085377015e-07,5.17868861114631,0.287027151869561,"153396",1
5.6279429376321e-06,2.32409618612165e-07,5.17134933563665,0.447980827044306,"3604",1
5.74299358273173e-06,2.3756336071035e-07,-5.16725003868126,-0.195724909562138,"4323",1
5.86050846967963e-06,2.42835343586949e-07,-5.16314464719627,-0.79227804698284,"9315",1
5.88547625439254e-06,2.44282545228941e-07,5.16203274494844,0.200844097462727,"5594",1
6.19453862184366e-06,2.57544794415852e-07,-5.15212971074521,-0.571521597530937,"3119",1
6.21639190416539e-06,2.59325049637412e-07,-5.15083804993381,-0.217754640130315,"3915",1
6.21639190416539e-06,2.59120429870645e-07,-5.15098607502133,-0.205001473375855,"51088",1
6.2816265966752e-06,2.62486815650173e-07,-5.14856500808471,-0.48744396414063,"83478",1
6.70431416097709e-06,2.80619473750496e-07,5.13601888390494,0.321471010085467,"254428",1
7.13003218561217e-06,2.98938459440235e-07,-5.12411502310898,-0.499761506556978,"150290",1
7.27846116883531e-06,3.05671895122509e-07,5.11991592806215,0.191642071943956,"9289",1
7.60188984701614e-06,3.1978783623429e-07,5.11139542075886,0.366663641229945,"688",1
7.64855006631846e-06,3.22286937520676e-07,5.10992487545371,0.411209330285586,"2710",1
7.82125195609325e-06,3.30112436203333e-07,5.10539030754412,0.236245879758446,"11343",1
7.90917927839124e-06,3.34378118549388e-07,-5.10296202565719,-0.349644106482424,"57545",1
7.95014859540513e-06,3.37224980734776e-07,-5.10135800414626,-0.237607290028808,"3340",1
7.95014859540513e-06,3.36752685374475e-07,-5.10162320526307,-0.4380006542382,"4837",1
8.17366937718084e-06,3.47279228954048e-07,5.09579584068402,0.720706060693789,"8501",1
8.30259727425786e-06,3.53339167459477e-07,-5.09251799426469,-0.730539546307673,"54674",1
8.35594211946751e-06,3.56195247047343e-07,-5.09099189877729,-0.217543517818153,"64423",1
8.54069338580105e-06,3.64669583674742e-07,-5.0865323282588,-0.754353942288067,"2941",1
8.5483200238854e-06,3.65594560370896e-07,-5.08605163365129,-0.437283438797638,"26002",1
9.10356478407263e-06,3.8997953327269e-07,-5.07378506486716,-0.592634865078275,"57125",1
9.15999639127098e-06,3.93039177694583e-07,-5.07229852119641,-0.27718910783236,"92689",1
9.21312551988196e-06,3.95964800090278e-07,5.07088749982518,1.3133013162081,"57159",1
9.49674087570189e-06,4.09485777084531e-07,5.06449435206994,0.696922867139734,"102724895",1
9.49674087570189e-06,4.09028355845683e-07,-5.06470728477721,-0.323196189795032,"9500",1
1.0309479191093e-05,4.45252694504191e-07,5.0485170696004,0.202120025158132,"528",1
1.03850535583624e-05,4.4924476235782e-07,5.04681125302622,0.183312926858294,"65264",1
1.06603998722587e-05,4.61903324760282e-07,5.04149732062792,0.255960777606436,"9817",1
1.07844914187618e-05,4.68036190718189e-07,5.03897312603267,0.489163177199166,"9369",1
1.0814647951271e-05,4.70861416093337e-07,-5.03782102170173,-0.184305496618288,"203068",1
1.0814647951271e-05,4.70222069982837e-07,5.0380811571024,1.13122652719873,"101928994",1
1.08638897022529e-05,4.73767047241206e-07,5.03664306263312,0.343022329771272,"284021",1
1.10658340451721e-05,4.84125390463955e-07,5.03249968978568,1.08957750314397,"9723",1
1.10658340451721e-05,4.83999868881559e-07,5.03254938507355,0.487660593741557,"10060",1
1.15023741555105e-05,5.04030277444721e-07,5.02477226589883,0.181406130551954,"23367",1
1.23024094263743e-05,5.39950101725467e-07,-5.01154408360134,-0.377098475238173,"80017",1
1.23762189832539e-05,5.44057302285649e-07,-5.01008595489588,-0.465392359427756,"9469",1
1.24939858859188e-05,5.50110294913904e-07,5.00795626732871,0.257454001194392,"9052",1
1.27907341598616e-05,5.64072900971249e-07,-5.00312857936502,-0.435344929153726,"3134",1
1.28489116323842e-05,5.67539390619226e-07,-5.00194786907908,-1.02897867844093,"134285",1
1.29091109353546e-05,5.71103484555054e-07,-5.00074114099677,-0.414199072289057,"147463",1
1.30064703707834e-05,5.7632260214086e-07,4.99898709230601,0.185413672600721,"5768",1
1.30597373495644e-05,5.79598523611743e-07,4.99789392141716,0.77678199985018,"83699",1
1.31867551211252e-05,5.86160186972824e-07,-4.99572210175871,-0.502707897314325,"9398",1
1.33867515868066e-05,5.95988730114435e-07,4.99251244212366,0.475125033793695,"114915",1
1.36339551487646e-05,6.07950324238537e-07,4.98867433870495,0.557275421786573,"5255",1
1.36517387765386e-05,6.09700455770532e-07,4.98811888953439,0.505655840406561,"100127983",1
1.38517814049425e-05,6.19605730656476e-07,4.98500386891376,1.92183732346439,"1296",1
1.38673550480864e-05,6.21274617943434e-07,4.9844837651306,0.242211993493147,"23307",1
1.42176231218863e-05,6.37963878427204e-07,4.97935542752759,0.463323241939679,"64718",1
1.46973266774749e-05,6.61549724948388e-07,-4.97232414275416,-0.186304601686994,"5478",1
1.46973266774749e-05,6.60882406654692e-07,-4.97251973612445,-0.916437877589925,"9536",1
1.48676388947563e-05,6.70258137090957e-07,4.96978896048384,0.341820118027928,"155061",1
1.49090608433545e-05,6.73170804397413e-07,-4.96894810782146,-0.489704741775496,"126299",1
1.4933543024366e-05,6.7532323148819e-07,-4.96832897720451,-0.395490013644419,"151742",1
1.49809992632863e-05,6.78519632902121e-07,-4.96741305440634,-0.187760446577576,"26227",1
1.51929288601542e-05,6.89183549920757e-07,-4.96438712159455,-0.235869972117002,"9240",1
1.56188974261363e-05,7.09601453560706e-07,-4.95871727861934,-0.283382200638102,"224",1
1.56352970659021e-05,7.11442739659991e-07,4.95821372500728,0.276142274992658,"90701",1
1.59664284539361e-05,7.27629425440544e-07,-4.95384027199345,-0.364382469964948,"51319",1
1.63155268375658e-05,7.44682603327162e-07,-4.94933295330599,-0.186055396983034,"3105",1
1.65533087203913e-05,7.5669615688811e-07,4.94621696834121,0.215937992599322,"2531",1
1.6902499778308e-05,7.73843676311794e-07,4.94185094942343,0.507064962080712,"65998",1
1.69509952488503e-05,7.77252393798506e-07,4.94099415338958,0.338402260452831,"57491",1
1.70440053142306e-05,7.82712155985488e-07,4.93962933104939,1.91240344816202,"6623",1
1.71175660876559e-05,7.87290426523333e-07,4.93849191307048,0.320208738692461,"9572",1
1.72685281596796e-05,7.95444366606569e-07,4.9364818492642,0.275934710150222,"7187",1
1.7598510553493e-05,8.11878282563162e-07,-4.93249026241981,-0.20567752877464,"6277",1
1.91115861334037e-05,8.84790019586201e-07,-4.91567073101418,-0.520154729885852,"9096",1
1.91115861334037e-05,8.84018378483324e-07,4.91584163975811,0.265020798788093,"8085",1
1.91115861334037e-05,8.85701355547912e-07,4.91546906638166,0.157499066015621,"1292",1
1.91371210972553e-05,8.88664518835907e-07,4.91481474214315,0.616857951589889,"1969",1
1.91371210972553e-05,8.89933178887395e-07,-4.9145352393191,-0.237064295059071,"53373",1
1.91371210972553e-05,8.90909935397706e-07,4.91432030804522,0.409033688929776,"8544",1
1.92501107894899e-05,8.9751971359537e-07,4.91287178864386,0.194985680971756,"6566",1
1.95039860891067e-05,9.10723882447245e-07,-4.91000862281482,-0.24527957757604,"4190",1
1.98228114012992e-05,9.27000995910159e-07,4.90653363162146,0.246219136297728,"3092",1
1.98739602195764e-05,9.30786330132305e-07,-4.90573392577279,-0.297100885001991,"10477",1
2.00183133982271e-05,9.38950547809993e-07,-4.90401972454752,-0.935285570609856,"2633",1
2.01311099245682e-05,9.47064065020351e-07,4.90233032666536,0.17092720512718,"6464",1
2.01311099245682e-05,9.45962133385387e-07,-4.90255895150715,-0.239788459530655,"55858",1
2.02563234832276e-05,9.5437491276232e-07,4.90081995271665,0.196444826530996,"1186",1
2.03063564544459e-05,9.59579629131076e-07,-4.89975146433621,-0.310897434692671,"58190",1
2.03063564544459e-05,9.59158126106969e-07,-4.89983778779835,-0.263559155096288,"5627",1
2.09967831987805e-05,9.9367795408938e-07,-4.89288634548852,-0.307871903733349,"65018",1
2.21190548645546e-05,1.04834053764558e-06,4.88234045197038,0.228517240187977,"7082",1
2.22476256148232e-05,1.05599400835976e-06,-4.88090631750606,-0.173801226555861,"219699",1
2.23836810649439e-05,1.06402129720479e-06,-4.8794128444989,-0.333694640471495,"7846",1
2.27867986241727e-05,1.08478134093902e-06,-4.87560016581052,-0.56431183861214,"6507",1
2.29700774205565e-05,1.09511692112307e-06,-4.87372809539364,-0.221996631622303,"30846",1
2.35642003433025e-05,1.12509433035049e-06,4.86839296535932,0.250095607241516,"6049",1
2.36155182475901e-05,1.12920026956856e-06,-4.86767289969041,-0.539891924796392,"9021",1
2.38696236486238e-05,1.14302411498353e-06,4.86526697293621,0.33243887997913,"2055",1
2.47045336751645e-05,1.18473680388505e-06,-4.85817332232238,-0.165861309493988,"4627",1
2.48268353355783e-05,1.19234257904166e-06,-4.85690583998528,-0.902039452232282,"23024",1
2.48646008332192e-05,1.1958996123949e-06,4.8563157371661,0.248656073023522,"84707",1
2.49510305315285e-05,1.20180592968941e-06,-4.85533961388559,-0.41904045435766,"9388",1
2.52331464566699e-05,1.21716362351461e-06,-4.85282292550727,-0.265201721923656,"23164",1
2.53851152473632e-05,1.22627388385566e-06,-4.85134441082435,-0.407230885948446,"79789",1
2.53916616368719e-05,1.22837036594276e-06,-4.85100566625636,-0.155253537372832,"5476",1
2.54884173980832e-05,1.23483814219137e-06,4.84996411212575,0.291180084050086,"23306",1
2.59291177879222e-05,1.25800669629406e-06,4.84627569548381,0.220431014488412,"6907",1
2.63520195782057e-05,1.28037226163476e-06,-4.84277658562701,-0.196676799768778,"9554",1
2.66904111495699e-05,1.29868508292796e-06,-4.83995503601969,-0.472337634693856,"10682",1
2.67938029781209e-05,1.30559440999748e-06,-4.83890041407476,-0.441003079283681,"6713",1
2.68731641108112e-05,1.31134559497473e-06,4.83802665387926,0.199592982085063,"56005",1
2.69040893845521e-05,1.31474095919742e-06,4.83751253517079,0.212742798856323,"1047",1
2.70501690138613e-05,1.32377606195577e-06,4.8361506548949,0.196936290279335,"10095",1
2.78034503491664e-05,1.36258934263951e-06,-4.83040014796717,-0.507512735569439,"256356",1
2.80091097047415e-05,1.37463204047669e-06,-4.8286479208349,-0.348806517198058,"340371",1
2.92785617017465e-05,1.43898701205387e-06,4.81952738431581,0.168458370705491,"55697",1
2.96912572954444e-05,1.46135193307172e-06,-4.8164494095778,-0.241735832774729,"1595",1
3.00193449344378e-05,1.47960453543503e-06,-4.8139707773116,-0.27251518504896,"158471",1
3.14273038256603e-05,1.55120394680396e-06,4.80452361275085,0.464461217928514,"50944",1
3.17008379244039e-05,1.56692776671842e-06,4.80250516446095,0.390733385428021,"57563",1
3.18010238570307e-05,1.57410943301295e-06,-4.80158973200642,-0.215238193366713,"51280",1
3.19214126972783e-05,1.58230658185345e-06,-4.80054975196075,-0.461948901340342,"1633",1
3.28729144866715e-05,1.63177616606348e-06,-4.79438133805307,-0.389874059526528,"7325",1
3.30443393025571e-05,1.64260229723852e-06,-4.79305541364448,-0.201594572095045,"11337",1
3.31909565303701e-05,1.65221756548852e-06,4.79188481332301,0.4545842060274,"8644",1
3.34678186569171e-05,1.66834600470224e-06,-4.7899358989899,-0.4308852597552,"7318",1
3.35541956389432e-05,1.6750043675894e-06,4.78913659777188,0.252484857529406,"9123",1
3.35926506120508e-05,1.67927924604867e-06,4.78862502940845,0.366695025872477,"55344",1
3.35929500679049e-05,1.68164946704649e-06,-4.78834192770437,-0.238212814641695,"1781",1
3.37360808274206e-05,1.69117982132831e-06,-4.78720746994149,-0.487100774324012,"9498",1
3.47473584626019e-05,1.74431106073217e-06,-4.78099338122459,-0.186021476662148,"5250",1
3.47744412386871e-05,1.74810869860048e-06,4.78055621260019,0.80317221003501,"155185",1
3.62332249636674e-05,1.82398201808267e-06,-4.77200806152588,-0.224385546131869,"11078",1
3.66385092568746e-05,1.84695282589167e-06,4.76948741303896,0.260375885332323,"91010",1
4.00159305697557e-05,2.02001472412705e-06,4.75141159583527,0.520148588055161,"22983",1
4.01429585060917e-05,2.02924160996229e-06,4.75049016838105,0.257369357532107,"27",1
4.01518833833263e-05,2.03250787371252e-06,4.75016495266872,0.168141118063059,"29015",1
4.09816402402223e-05,2.07738385288374e-06,4.74574685779556,0.254608816667543,"10644",1
4.14391048865026e-05,2.10347836625029e-06,-4.74321978624113,-0.182360992199614,"3727",1
4.15093890691644e-05,2.10995632581815e-06,4.74259710697032,0.167626564554383,"6574",1
4.19131655397717e-05,2.13341920927395e-06,4.74035705625528,0.790476656574704,"133923",1
4.29960301036804e-05,2.19155254051572e-06,-4.73490728984689,-0.64416834964213,"771",1
4.36259257897077e-05,2.22977633742529e-06,4.73139910873769,0.169622539838817,"375790",1
4.36259257897077e-05,2.22735786743014e-06,-4.73161935822797,-1.3686326030299,"4693",1
4.43813177030912e-05,2.27460865462804e-06,-4.72735725076927,-0.40166210464092,"84886",1
4.43813177030912e-05,2.27264251749459e-06,4.72753289759074,0.180443952551156,"3572",1
4.44037851676515e-05,2.27887336063387e-06,4.72697675953526,0.369910881174038,"9136",1
4.44316553014341e-05,2.28341886951912e-06,4.72657196745348,0.271139778533687,"50854",1
4.47793788310392e-05,2.30442852569465e-06,-4.72471098685609,-0.306143980000066,"5069",1
4.52745756940762e-05,2.33308652703821e-06,4.72219863190387,0.485701156292805,"9077",1
4.53868166932708e-05,2.34205265976634e-06,4.72141868294385,0.251889111563887,"23198",1
4.59885540176453e-05,2.37632786307261e-06,-4.71846333388189,-0.592907955474451,"1842",1
4.60532241320127e-05,2.38289836706341e-06,4.71790147600061,0.763797455294543,"22989",1
4.7036858116833e-05,2.43709164610107e-06,-4.71332321586139,-0.200342271020402,"8031",1
4.96748907361339e-05,2.57725717904642e-06,4.7019206057665,1.32493719387814,"9148",1
5.13483651484375e-05,2.66768131353798e-06,-4.69487628031988,-0.252236441714,"387890",1
5.28953868726088e-05,2.75176169525876e-06,-4.68852881741337,-0.905444121635341,"7098",1
5.33611613927731e-05,2.77973378074952e-06,4.68645833397367,0.166687028184724,"488",1
5.43781861983038e-05,2.83652601356924e-06,-4.68231539458132,-0.267558647027304,"5311",1
5.43982421683462e-05,2.84138613303077e-06,-4.68196455946229,-0.321521792230403,"3421",1
5.44387445167824e-05,2.84731847504169e-06,4.68153710386494,0.244311565278888,"8971",1
5.47200714694794e-05,2.86586926927723e-06,-4.68020591702728,-0.247679775720904,"6389",1
5.55643910191448e-05,2.91398474951415e-06,-4.67679135460913,-0.190421383524487,"1727",1
5.62408324024531e-05,2.95340275323827e-06,4.67403409053814,0.167542128941715,"23326",1
5.68269173538041e-05,2.9881643423791e-06,-4.67163168056461,-0.341528875614159,"50615",1
5.75233750042267e-05,3.02881964721126e-06,-4.66885573458019,-0.335938304540507,"115207",1
5.84328634971106e-05,3.08194069043983e-06,-4.66528200837818,-0.234930908753257,"90853",1
5.84328634971106e-05,3.08490122788504e-06,-4.66508458028242,-0.243143286726699,"55827",1
5.89148003022428e-05,3.11447517548139e-06,4.66312231067742,0.426066069808252,"27154",1
6.03408051756628e-05,3.19409015688322e-06,4.65792726494946,0.178809876059559,"3984",1
6.09050834520141e-05,3.22822990182449e-06,4.65573752479654,0.309952628299296,"55718",1
6.14304234693376e-05,3.26038214725434e-06,4.65369547858496,0.192671716124705,"9590",1
6.30806192782515e-05,3.35238795575367e-06,-4.64795698622238,-0.59330275851528,"2170",1
6.77383663886252e-05,3.60467083285189e-06,-4.63296409048139,-0.259348624425391,"79001",1
7.08289130323459e-05,3.77409899071604e-06,4.62344991541567,0.244787464286799,"140710",1
7.30968096583992e-05,3.90006815887554e-06,-4.61663794380723,-0.227185787259105,"23328",1
7.34986677182082e-05,3.93072214318134e-06,4.61501220596895,0.193169800462946,"11273",1
7.34986677182082e-05,3.93181542936218e-06,4.61495444809816,0.220765225037768,"415116",1
7.39539755166826e-05,3.96135716853015e-06,-4.61339956924485,-0.386055903549207,"4598",1
7.42734678831234e-05,3.98367825356442e-06,4.61223209070086,0.407878248386623,"100532742",1
7.51420248839543e-05,4.03553186995085e-06,4.60954396662596,0.303971694396386,"5326",1
7.57220155964796e-05,4.07198948064922e-06,4.60767372836587,1.15091215457054,"101928796",1
7.59532026066407e-05,4.09413776464456e-06,4.60654536421589,0.383789859699517,"53353",1
7.59532026066407e-05,4.09507206089229e-06,-4.60649789434926,-0.248905894036029,"1176",1
7.62719344182562e-05,4.11760425591091e-06,4.60535620748731,0.267995365835798,"5202",1
7.64460383274716e-05,4.13236314593568e-06,4.60461162796242,0.249205680380679,"113178",1
7.65037693750135e-05,4.14621143706692e-06,-4.60391530155051,-0.229836337195686,"201895",1
7.65037693750135e-05,4.14127630888094e-06,-4.60416319608008,-0.376544877635091,"994",1
7.8728617157582e-05,4.27230944962269e-06,-4.59767538718527,-0.167444310923656,"112694756",1
8.05614742727667e-05,4.37742007722037e-06,-4.59260744438859,-0.392267422957832,"58504",1
8.07980157617184e-05,4.39593775721051e-06,-4.59172670603083,-0.301710478741959,"51714",1
8.24523547859732e-05,4.49172542022724e-06,-4.58722684594515,-0.250841269538931,"84926",1
8.333025450002e-05,4.54539283467822e-06,-4.58474570940816,-0.240691235220031,"381",1
8.45524907030116e-05,4.61798992201122e-06,-4.58143370987231,-0.575349266652635,"1902",1
8.64913769780265e-05,4.72994980318732e-06,-4.57642242854106,-0.272841870367966,"51523",1
8.68805685458453e-05,4.75732482887928e-06,-4.57521442642685,-0.215277737915024,"9697",1
8.69678824193484e-05,4.76820332692494e-06,4.57473622899098,1.02861666385617,"80183",1
8.74009309809997e-05,4.80420177305642e-06,-4.57316122471356,-0.22137486329081,"80762",1
8.74009309809997e-05,4.79977814579814e-06,-4.57335415694646,-0.385596738639992,"285761",1
8.75017403365594e-05,4.81587787731887e-06,-4.57265279879896,-0.332220469817777,"155066",1
8.8868851469145e-05,4.89735099591586e-06,-4.56913763812714,-0.610339079460026,"3418",1
9.05033389695674e-05,4.99376903660166e-06,-4.56504932791226,-0.235750258792122,"509",1
9.07314377055472e-05,5.01271632279122e-06,4.56425482190524,0.256083797273932,"399687",1
9.27336826876748e-05,5.12983773684186e-06,-4.55940655102371,-0.251089879377616,"202",1
9.32393719516148e-05,5.16434858317154e-06,4.55799817618814,0.151372790305923,"7009",1
9.50718058243814e-05,5.27250917808916e-06,-4.5536418448362,-0.260756172317972,"9270",1
9.56977511971075e-05,5.31393247900927e-06,-4.55199608468109,-0.146935692576025,"302",1
9.62590259359704e-05,5.3518479679748e-06,-4.55050042256075,-0.879193640471368,"26157",1
9.62822377408014e-05,5.35988899713919e-06,-4.55018453023996,-0.736174108458073,"10451",1
9.66371285854003e-05,5.38642061455467e-06,4.54914544288431,0.257069663806446,"55193",1
9.85294856750285e-05,5.49880604342163e-06,4.54479762253632,0.476194817630759,"10570",1
9.86724744607115e-05,5.51370413974529e-06,-4.54422766216912,-0.189958866744507,"823",1
0.000101092396662399,5.6560143403628e-06,4.53885637093416,0.174566938967865,"4141",1
0.000102736157615825,5.75518403807364e-06,4.53518931020374,0.890812417635983,"11009",1
0.000102824991947467,5.77457887891192e-06,-4.53447921173813,-0.535085139096343,"7130",1
0.000102824991947467,5.7743705353991e-06,4.53448682763034,1.37461704823987,"1910",1
0.000102854270664754,5.78343441584049e-06,-4.5341557449674,-0.284421085896638,"8574",1
0.000104167648791545,5.86458823386456e-06,4.53121331836032,0.319722336974951,"23361",1
0.000105713238266737,5.95901588490895e-06,-4.52783827742756,-0.187418557794227,"3597",1
0.000106185837954883,6.00054584530856e-06,-4.52637008751899,-0.343078318963568,"178",1
0.000106185837954883,5.99971842310581e-06,4.52639924393387,0.23077237431383,"23230",1
0.000106328520360225,6.01606365636272e-06,4.52582398785531,0.384858824321764,"4055",1
0.000106629436492894,6.04056542706712e-06,-4.5249644650866,-0.281951372555539,"10290",1
0.000106691982924348,6.05158901954692e-06,-4.52457884487982,-0.275332116134938,"2752",1
0.00010746508110284,6.1029738269158e-06,4.52279015849414,0.5263215534836,"201164",1
0.000107563590572293,6.11610965113435e-06,4.52233521841669,0.436858838848287,"4327",1
0.000107952950656985,6.1458175652718e-06,4.52130976717615,0.347308428986756,"10623",1
0.000109775166743702,6.25725377288299e-06,-4.51750504479519,-0.229084063536667,"79627",1
0.000111286142731802,6.35118279349975e-06,-4.51434808802856,-0.322929908599329,"1289",1
0.000113507589642392,6.485920602857e-06,4.50989668310489,0.289702024578719,"23135",1
0.000113686415195072,6.50410957015909e-06,4.50930255475762,0.300716502295398,"867",1
0.000113730599489612,6.51461121664538e-06,4.50896025014027,0.24415746716687,"262",1
0.000115403236744149,6.61851277127627e-06,-4.50560170967849,-1.50895787062141,"6444",1
0.000115541396160016,6.63453715593162e-06,-4.50508822812323,-0.168730590585636,"10971",1
0.000117557624839435,6.75855376627195e-06,-4.50115392570868,-0.203264550212367,"2036",1
0.000118679834263572,6.83139198838899e-06,4.49887527566901,0.276743916935918,"23130",1
0.000119935117496347,6.91205683110124e-06,4.49637874263237,0.176472511742246,"1778",1
0.000120694294154751,6.96427147790505e-06,4.49477754285847,0.994562416334737,"7051",1
0.00012263899677654,7.08508261542937e-06,4.49111636569485,0.309271720579171,"692099",1
0.000123005179579195,7.11486175088244e-06,-4.49022308512143,-0.439989961519553,"59338",1
0.00012318168536879,7.13370764317606e-06,4.48965961322759,0.395043762171581,"57823",1
0.000123221390294006,7.14464627169201e-06,4.48933321263636,0.275282566146921,"54455",1
0.000125991327947583,7.31408676579956e-06,-4.48433735977903,-0.196432036007986,"9652",1
0.000126194085063347,7.33470493707598e-06,4.48373701547869,0.250330898623902,"5335",1
0.000128364931214295,7.46987961213384e-06,-4.47984061935758,-0.469972707531983,"57520",1
0.000128379923821665,7.47975297593798e-06,-4.47955866898609,-0.163971621664326,"226",1
0.000128687595941451,7.50670124260584e-06,-4.47879092370546,-0.271715837577031,"92126",1
0.000130255972327019,7.60732138739445e-06,4.47594739959561,0.146007399819935,"23193",1
0.000131107019019483,7.66621705547563e-06,4.4742996483768,0.242492547933675,"54904",1
0.00013171667204543,7.71110013026252e-06,-4.47305204038434,-0.290240263518332,"64131",1
0.000132176373784448,7.74727956837963e-06,4.47205140976735,0.223309021244869,"23215",1
0.000132348339608403,7.76663817235035e-06,-4.47151783368514,-1.48759053601988,"2001",1
0.000134370481628001,7.89472506515215e-06,4.46801912092269,0.286907020994214,"64283",1
0.000134639671457119,7.91998067394818e-06,4.46733567015658,0.20561066872945,"23710",1
0.000136917546542395,8.06357281747261e-06,-4.46348903110801,-0.203047278984214,"4233",1
0.0001375039374909,8.10774811959943e-06,-4.46231880000588,-0.25883324194872,"311",1
0.000140200620121645,8.27658431903704e-06,-4.45790168777737,-0.219945901660148,"51177",1
0.000140537226303072,8.30630875506483e-06,-4.45713296114067,-0.25481672426379,"8933",1
0.000142147598410632,8.41145432647924e-06,4.45443465148453,1.32291008651367,"107986445",1
0.000143782815721407,8.51829764317387e-06,4.45172559675995,0.28810399914578,"7975",1
0.000148807744097163,8.82642862695082e-06,4.44409089390647,0.508864467374393,"100170841",1
0.000150976630498246,8.96565982135698e-06,-4.44072430376456,-0.40420118686758,"28978",1
0.000152695932790875,9.07846533034159e-06,4.43803311774934,0.26827711221749,"54896",1
0.000153119367738189,9.11437588233348e-06,-4.43718310651267,-0.388222967857471,"8411",1
0.000153320832991595,9.13711757995201e-06,4.43664645851486,0.307485733750018,"441024",1
0.00015346340840848,9.15637387335178e-06,4.43619305432528,0.433112559427364,"27122",1
0.000153594144440489,9.17494293369534e-06,4.4357566936056,0.26306016417936,"56913",1
0.000153820866367893,9.19927077135331e-06,-4.43518628055182,-0.159515351387201,"1072",1
0.000157811601266166,9.44900143597458e-06,4.42941278638824,0.292892832608918,"80020",1
0.000160282975284723,9.60821312966686e-06,-4.42580760721531,-0.268448966033241,"51375",1
0.000161577747287345,9.69715709724234e-06,-4.42381833423011,-0.190618348951756,"515",1
0.000165779159764066,9.96092967242549e-06,-4.41801980216791,-0.604046228203162,"6678",1
0.000166553345082847,1.0019124313334e-05,4.41676027018896,0.221793354210324,"10395",1
0.000166709819361755,1.00402253966029e-05,4.4163052957658,0.170021927646052,"4074",1
0.00016869016188896,1.01713201447456e-05,-4.41349897165315,-0.328355541251205,"9194",1
0.000169779443481604,1.02587344820667e-05,4.41164683987036,1.41568667471024,"90226",1
0.000169779443481604,1.02608063016997e-05,-4.41160312532744,-0.285402140274451,"8216",1
0.000171015136869512,1.03474769065687e-05,-4.40978192228287,-0.361197314607221,"219749",1
0.000177110271858384,1.07286878556856e-05,-4.40194070969433,-0.410136956296612,"3437",1
0.000182596278707635,1.10798216012739e-05,4.39495007353459,0.248065412583673,"3964",1
0.000182596278707635,1.10866141317263e-05,-4.39481693900436,-0.324529479486875,"3113",1
0.000184343512314134,1.12056247056267e-05,-4.39249686399007,-0.274712595163396,"23580",1
0.00018866018808775,1.14812482128702e-05,4.38721273421121,0.338372625877645,"5865",1
0.000190067401149247,1.1580212549863e-05,-4.38534493898396,-0.246569136104919,"6892",1
0.000191246773983545,1.1665476643461e-05,4.38374789259347,0.369778041400854,"387882",1
0.00019311240248483,1.17928137533679e-05,4.38138341904598,0.320962186123275,"148022",1
0.000196627180267745,1.20212368501349e-05,4.37720233645832,0.621516382561428,"350",1
0.00019699817950781,1.20577305412829e-05,4.37654138606539,0.228100410419309,"5567",1
0.000197503765345966,1.21302179375353e-05,4.3752341838267,0.929256343945744,"9353",1
0.000197503765345966,1.21278761432334e-05,-4.37527629793148,-0.20987760053866,"54749",1
0.000197503765345966,1.21242837544528e-05,-4.37534091742719,-0.309996394958932,"10422",1
0.000199189784463633,1.22477347665012e-05,4.37313069982732,0.254536353158731,"55755",1
0.000201104983904345,1.23795958681914e-05,-4.3707932708904,-0.586003408899405,"128553",1
0.000201316753522526,1.24067465712894e-05,4.37031493631786,0.323597382099427,"5209",1
0.000206892738956908,1.27793944486459e-05,4.36384875844383,0.305568884296084,"283316",1
0.000206892738956908,1.27736859017731e-05,4.36394644868974,0.361872938074403,"259232",1
0.000208322060808118,1.28822868704172e-05,-4.36209506443193,-0.5968057047675,"5396",1
0.000208569498866528,1.29122111406538e-05,-4.36158754473182,-0.837261707313192,"3434",1
0.00021037426882773,1.30386912741859e-05,4.35945474624882,0.285577270321832,"26012",1
0.000212294397993211,1.31725823616344e-05,4.35721837956745,0.552038555643443,"79625",1
0.000213452710997084,1.32594196132242e-05,-4.3557795118871,-0.316319747444657,"5699",1
0.000227536170928116,1.41502197022533e-05,-4.3415172031999,-0.213778148839994,"6237",1
0.000229897279429558,1.43292912720239e-05,-4.33875383900871,-0.267695740675403,"2274",1
0.000229897279429558,1.43243092692955e-05,-4.33883027290651,-0.482862088225099,"55584",1
0.000231191810073758,1.44423966049021e-05,4.33702536109649,0.278298096660268,"4520",1
0.000231191810073758,1.44412031039563e-05,-4.33704353271455,-0.364862678294883,"3484",1
