"GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","fdr"
"11015",-0.441388751178224,4.96344121086895,-7.57216193187093,5.37029049764436e-06,0.000163285307950221,4.35929470514458,1
"2222",-0.22283113554567,7.81237932610124,-7.57115108728853,5.37771775976324e-06,0.000163285307950221,4.0370734978563,1
"90226",1.40139729922277,0.838346070515606,7.56778558291777,5.40252501780192e-06,0.000163574657403581,2.75700492838419,1
"1513",-0.317270420231888,9.17556397039794,-7.56723081448892,5.40662592294742e-06,0.000163574657403581,3.92108485192334,1
"389136",-0.562849163915639,4.58070129401247,-7.56202977167229,5.4452341816239e-06,0.000164448020490473,4.38474480399045,1
"8728",-0.747443949215987,2.44198065073278,-7.55918217226463,5.46649669749423e-06,0.000164777542818577,4.21654672942226,1
"7358",0.416466247475518,6.39566844709179,7.55795774000289,5.47566648034721e-06,0.000164777542818577,4.17241742560923,1
"9353",0.928831341693696,1.99876033533215,7.55136712992599,5.52530578646504e-06,0.000165771828016087,3.87429462135601,1
"1917",0.861655305204477,3.14870896507193,7.55096551633606,5.52834611853198e-06,0.000165771828016087,4.32673987865451,1
"224",-0.283973215692002,6.16973104564138,-7.54827364347094,5.54877042455905e-06,0.000166089259410294,4.1729271769027,1
"125228",0.326349053466665,6.28280443008088,7.54349829667551,5.58520083581922e-06,0.000166883823912036,4.16349052098768,1
"1969",0.612105447252451,3.60742345920406,7.53843261420273,5.62412472379424e-06,0.000167749953334089,4.37948712223184,1
"5763",-0.201905071528923,8.29782601598193,-7.52655618701423,5.71651821987615e-06,0.000170205045128658,3.9330934456427,1
"83729",0.411029012769199,5.5301278542342,7.52513042184732,5.72771824427641e-06,0.000170238273591328,4.23817669914365,1
"1277",-0.557814361322903,5.53629860455861,-7.50832465682543,5.86151015903923e-06,0.000173908637091213,4.19676750184025,1
"3068",-0.225682120429386,7.69271220777756,-7.48688366395735,6.03705296481893e-06,0.000178802680968549,3.92649139357504,1
"56288",0.340257597553651,5.89417925539137,7.47302854895764,6.1534591484052e-06,0.000181931168727455,4.11418498553024,1
"9900",-0.260433786677045,7.43018177845078,-7.46640410452566,6.20995778781429e-06,0.000183280607296994,3.91980138965399,1
"55858",-0.239730261749809,6.75189573494265,-7.46389005828015,6.23154394580879e-06,0.000183596727562206,3.98395080068935,1
"81848",0.565657742547525,3.36796124920065,7.46252851788312,6.24326776367115e-06,0.000183621683599819,4.2610475326979,1
"84962",0.492978757100674,5.11474270287978,7.45864018763551,6.2768784734674e-06,0.000184074415106082,4.2000826498788,1
"10630",-0.574467899980427,4.85407488478728,-7.45769578227318,6.28507094727941e-06,0.000184074415106082,4.21216823455274,1
"375056",0.249439802621146,7.62583210198175,7.45697033697472,6.29137172824364e-06,0.000184074415106082,3.89624830377514,1
"132299",0.290823471353748,7.21862381694572,7.45231660052452,6.33195153407156e-06,0.000184941186502069,3.92744868757751,1
"80017",-0.377475935092409,5.25414145829827,-7.44903839148284,6.3607041782806e-06,0.000185320837631769,4.15188822499473,1
"2260",0.244049922960061,7.13559064648613,7.44833350718432,6.36690474034037e-06,0.000185320837631769,3.92882506041345,1
"401233",0.359384727785566,5.74543749042972,7.44279327691088,6.41586434301497e-06,0.000186424478207881,4.09177669975289,1
"23307",0.242261576611622,6.82507488579209,7.43993470529367,6.44128242894604e-06,0.000186841460421765,3.94895212114579,1
"1781",-0.238281439734122,6.65432657847887,-7.4377338085488,6.46092557254265e-06,0.000187089786476269,3.95734292337986,1
"6772",-0.282560763759865,6.81259654884746,-7.42833305142575,6.54554857134793e-06,0.000189215669488862,3.92578038654875,1
"23306",0.290976241798137,6.00453798188604,7.41634636953822,6.65516419002996e-06,0.000192055524540318,4.01748227686437,1
"51449",-0.255929726211051,6.88384244060318,-7.39307944087986,6.87355106572163e-06,0.000198019264661284,3.86749717426766,1
"7187",0.276510619368736,6.29806401480039,7.38955118970083,6.90732821958812e-06,0.000198653347535071,3.94061629199154,1
"219749",-0.361080196850701,4.84584142772637,-7.38354308206575,6.96525303930169e-06,0.000199978574505937,4.11091156191034,1
"254428",0.319915159811514,5.93218922331961,7.38028988048709,6.99683304434817e-06,0.000200544202809314,3.97636420165598,1
"59338",-0.438378621854321,4.28760473561014,-7.37808221483918,7.01835041486697e-06,0.000200819985938617,4.15670955863297,1
"79789",-0.407183673966219,4.85572940003254,-7.37398053134165,7.05851531028488e-06,0.000201627505022385,4.09587133379709,1
"645687",0.681098690297038,3.56663702461348,7.36929932001547,7.10465419189497e-06,0.000202602655519546,4.15450399759346,1
"5829",0.230826964103012,7.29987001511686,7.36804350254375,7.11708628091756e-06,0.000202614925117117,3.79681504060933,1
"27122",0.432990766976797,4.3279939606634,7.35758840717991,7.22149056390653e-06,0.00020503464349892,4.13467745156911,1
"27",0.257419055459765,6.36149172813624,7.35710351616233,7.22637204607615e-06,0.00020503464349892,3.88541201946341,1
"155185",0.803782290900559,2.74326290236559,7.34892849189364,7.30920219002314e-06,0.000207036831161025,3.98437078175622,1
"4163",-0.382772442676994,5.93413661299335,-7.34549391839964,7.34430245854299e-06,0.00020768260319116,3.91306237478319,1
"9096",-0.519209924956289,4.13679563144566,-7.33790567594826,7.42248935690731e-06,0.000209313164224348,4.11081434936611,1
"64423",-0.217710578528857,7.4195673162722,-7.33749351983227,7.42676136538233e-06,0.000209313164224348,3.73466621732614,1
"5111",-0.416417059488797,4.29830443985637,-7.33547466259697,7.44772469509637e-06,0.000209554147171028,4.09714276139955,1
"91010",0.260527584168632,6.34574228391583,7.33289508546415,7.47460206399842e-06,0.000209960452652947,3.85252553361653,1
"3340",-0.237257245959873,7.06766290260668,-7.3294086332959,7.51109254107576e-06,0.000210634990495749,3.75636705405977,1
"9077",0.482321597700426,4.21271550630743,7.32438340441763,7.56402226169328e-06,0.000211632116677672,4.09624242033858,1
"63917",-0.362089833690564,5.5586571582217,-7.32365556673445,7.57172126959565e-06,0.000211632116677672,3.93289237087887,1
"57159",1.29928117383364,1.51574750322463,7.31463487090502,7.66783651613222e-06,0.000213964324074949,3.20819024789246,1
"6016",0.542278456372824,5.55042017163237,7.31064126511423,7.71080203726801e-06,0.000214808184807192,3.93549143900302,1
"51714",-0.301749710808921,5.62826423056561,-7.30735954771341,7.7463003573067e-06,0.000215441585884764,3.90068254842616,1
"84085",0.277185111800521,6.63844989910323,7.30429115476994,7.77964844875053e-06,0.000215695559637974,3.77519864459382,1
"994",-0.373918638731796,4.89126469113499,-7.3038089268801,7.78490329913137e-06,0.000215695559637974,3.99286944553191,1
"201176",0.58508682544471,3.25979493581197,7.30184052739696,7.80639219786952e-06,0.000215695559637974,4.04017126672389,1
"3149",-0.441228003973197,4.01138813344886,-7.30179441964455,7.80689630915732e-06,0.000215695559637974,4.06790230235987,1
"84926",-0.25078077708399,6.27186811607804,-7.29985156024174,7.82816973887933e-06,0.000215695559637974,3.80441162626252,1
"136",0.402926662032233,5.83338675687292,7.29947377873789,7.83231343180729e-06,0.000215695559637974,3.87620968807354,1
"10060",0.491073102178057,4.47952475258181,7.29815047542373,7.8468464831363e-06,0.000215695559637974,4.04213688803194,1
"81855",-0.332488143682974,6.09157494680836,-7.29716887261841,7.85764537242944e-06,0.000215695559637974,3.82289479707403,1
"47",-0.247117513935352,8.48409596105689,-7.28851450685591,7.95354146646503e-06,0.000217973517916985,3.57154044724306,1
"3109",-1.08932706991361,1.10727359042534,-7.28449195867389,7.9985370601939e-06,0.000218851381929001,3.16943402006363,1
"115207",-0.337271476236381,5.33760423570411,-7.28191767666392,8.02747461159987e-06,0.000219287744972539,3.90374194978687,1
"9270",-0.260522522138915,6.09798233985198,-7.27394033243513,8.11785752445298e-06,0.000221231809386715,3.78934292278272,1
"11009",0.88571838369727,2.25932277284692,7.27332708554219,8.12485024403289e-06,0.000221231809386715,3.70845405772151,1
"4052",-0.344514647637687,7.44949985813818,-7.26385494785216,8.23367657973123e-06,0.000223834022574916,3.62281072833284,1
"518",-0.28420975101641,6.55521535660794,-7.25948438953865,8.28441213333325e-06,0.000224600003884243,3.71029155437548,1
"57491",0.336905612550961,5.59008444081513,7.2591368123754,8.28846122615112e-06,0.000224600003884243,3.84973029726982,1
"57520",-0.470924435860547,4.09351114989564,-7.25216429841286,8.37013359844834e-06,0.000226228045928171,3.99512081504258,1
"3998",0.235684165130548,8.82436136233616,7.25108067165391,8.38290329459686e-06,0.000226228045928171,3.49583688239684,1
"6049",0.250038598010618,6.61173713167089,7.24997108538151,8.39600037689843e-06,0.000226228045928171,3.69867748091619,1
"6648",-0.456936584236668,10.3126121494679,-7.2489906240234,8.40759143623588e-06,0.000226228045928171,3.37153949515128,1
"5594",0.200590057557827,7.90130097470449,7.24745936047496,8.42572816404379e-06,0.000226228045928171,3.56657406234415,1
"9531",0.393624720123971,6.2831877534575,7.24718817563958,8.42894449051178e-06,0.000226228045928171,3.73977439036706,1
"11047",0.270180865074809,7.23355399483011,7.24385196803859,8.4686198503173e-06,0.000226932127481042,3.62277188559426,1
"10312",-0.278775804908222,7.27643411644889,-7.23740248977311,8.54588355188667e-06,0.000228310639514315,3.60097446279694,1
"102724895",0.688233697193265,3.38000356074168,7.23730054970812,8.54711077911662e-06,0.000228310639514315,3.96569364096012,1
"399473",0.628853998643213,4.18277562394287,7.23576117291557,8.56566569824173e-06,0.000228444815667799,3.97722315413005,1
"113",0.368808911590048,5.71689505455412,7.23085830175493,8.62504863804778e-06,0.000229665727298931,3.7921470219737,1
"5099",-0.5756384931139,3.97839717622234,-7.21237351416641,8.85290122625013e-06,0.00023521198253883,3.94563979815088,1
"3092",0.246601171550384,6.7344166653441,7.21170964775842,8.86120251716006e-06,0.00023521198253883,3.62802352925197,1
"1974",-0.236483921271101,8.03405022590566,-7.20962878143024,8.88727630667773e-06,0.000235533749779173,3.493019002349,1
"51313",-2.01111435831319,0.484232781344275,-7.19993205456917,9.00985924946114e-06,0.000238330263978316,2.50940759902893,1
"387890",-0.251888240038039,6.3898255002863,-7.19905534636391,9.02103060550551e-06,0.000238330263978316,3.64252833773156,1
"23198",0.251483614971219,6.43196038908763,7.19064280202299,9.12897832028072e-06,0.000240805331254655,3.6343344515828,1
"2355",-0.323228330623618,6.29373288741407,-7.18354561769862,9.2211158833045e-06,0.000242856284464815,3.6311740659523,1
"2531",0.215705060690972,7.30117135655451,7.18147955569004,9.24812349958776e-06,0.000243188194579502,3.52348047584046,1
"155066",-0.334219512299152,5.30803805873239,-7.17903429944553,9.28019667359771e-06,0.000243652068808206,3.75969429364234,1
"51280",-0.215293059464277,7.12659353127075,-7.17381779716469,9.34901480682882e-06,0.000245077745293298,3.52274818627255,1
"83638",0.355784504613426,5.65495169984975,7.16916276185141,9.41088406633769e-06,0.0002459433632233,3.7109318627397,1
"100532742",0.40503922061596,4.68079837716162,7.16914114308919,9.41117241098516e-06,0.0002459433632233,3.83964346635412,1
"55718",0.309353405416033,5.63568184524962,7.15732229104642,9.57022387500363e-06,0.000249713322191362,3.69502256827791,1
"30846",-0.222170164755521,7.10086919920263,-7.15543801084453,9.59584447216897e-06,0.000249850556800721,3.49814558562211,1
"54985",-0.534097043828521,3.55437974945828,-7.15475986955714,9.60508300933942e-06,0.000249850556800721,3.87426565199777,1
"10384",-0.532428219800887,3.57890358171708,-7.1486390548901,9.6888979620394e-06,0.00025164303906946,3.86618308097714,1
"23753",0.301141943647674,6.81066929578219,7.14752193606929,9.70427887958204e-06,0.000251655354907994,3.52603064560608,1
"80183",1.01582887265925,1.87835330039733,7.14617256179965,9.72289220053976e-06,0.000251751328419497,3.34708655531531,1
"80020",0.293363308231147,5.61182801103858,7.14168508642777,9.78506608974511e-06,0.000252674539608598,3.67513972709544,1
"467",0.357230912160535,8.26054339702959,7.14094559047627,9.79535229212321e-06,0.000252674539608598,3.38123607715207,1
"147463",-0.411892253082876,4.9752237275267,-7.1403640930966,9.80344884750811e-06,0.000252674539608598,3.74821927662171,1
"25976",0.555588021204009,5.28458373724955,7.13725222370706,9.84689845107524e-06,0.000253022523823281,3.72283665101974,1
"1200",0.192221777308396,8.95620457346444,7.1372502831311,9.84692561022957e-06,0.000253022523823281,3.31597339219547,1
"1296",1.9095617741052,0.413371680190515,7.13005892355518,9.94812066933735e-06,0.000255234305683516,1.76721886257547,1
"3418",-0.607473749574833,3.37501024741287,-7.12111524197899,1.00755188275445e-05,0.000258110635579069,3.82374239567577,1
"6389",-0.248326539130319,6.46534872516919,-7.10842592886629,1.0259255781206e-05,0.000262419327421698,3.49987683608481,1
"11078",-0.224577599073291,6.95185902260084,-7.10664182367883,1.02853732554693e-05,0.000262689366564043,3.44134804339868,1
"200316",-0.3491195097775,4.80885190813883,-7.09603953184987,1.04420449598834e-05,0.000266065697573675,3.70646709150933,1
"5327",-0.626455794255621,2.99448992817951,-7.09556667975995,1.04490911912893e-05,0.000266065697573675,3.75910141239858,1
"10371",0.487107685094195,3.70501630106598,7.09435642081854,1.04671489621546e-05,0.000266124109607068,3.79173081525609,1
"54674",-0.738053075135149,3.30279692310681,-7.08956207231693,1.05390100575525e-05,0.000267548222243009,3.77783480237623,1
"10451",-0.738606692650622,2.79092848317667,-7.08511320961501,1.06061619223191e-05,0.000268848687045932,3.71631720074232,1
"1176",-0.248582104501123,6.35990442353528,-7.07347200683687,1.07840371305353e-05,0.000272947698407341,3.46141221513566,1
"151393",-0.388079349227272,5.98095115376291,-7.07168890510495,1.08115613733348e-05,0.000272975430024949,3.50778119074855,1
"116211",0.49006414460567,3.8312397943561,7.0713066250325,1.08174720226686e-05,0.000272975430024949,3.75952049694842,1
"114990",0.42420456945341,4.1967522274054,7.06806909409835,1.08676672383869e-05,0.000273832773609623,3.73948653259299,1
"58504",-0.392459684646859,4.78592696486811,-7.06313738526326,1.09446055532624e-05,0.000274993543949019,3.66142614433977,1
"7167",-0.201301761207305,8.69549139123699,-7.06302833638198,1.09463133238799e-05,0.000274993543949019,3.22044093769995,1
"5337",-0.324401439143144,6.14600452887855,-7.05343491415298,1.10976660080468e-05,0.00027838157139353,3.45890171415716,1
"4060",-1.05460276264228,2.58529248482231,-7.05095292966153,1.11371846041217e-05,0.000278958383511546,3.63177401965469,1
"28978",-0.404878304002079,4.56261140007046,-7.0359416002937,1.13794072162164e-05,0.000284603189072837,3.64881149448707,1
"22848",0.241922460890424,7.79216016255497,7.0343936743142,1.14047010332628e-05,0.000284813850360271,3.26051292284806,1
"23361",0.317896703953838,5.42702020962885,7.02953616503456,1.14844635781946e-05,0.000286382147898201,3.53820096710204,1
"10422",-0.310682020870754,5.35929509245368,-7.02465548531062,1.15652038471553e-05,0.000287691248853322,3.5276463224527,1
"567",-0.17068549544576,10.5105533513671,-7.02359843830733,1.15827697278155e-05,0.000287691248853322,3.02370085993664,1
"4327",0.434518317226839,4.40361404920426,7.02317868036282,1.15897530768828e-05,0.000287691248853322,3.65992599623535,1
"26002",-0.435711542649578,4.90139381136382,-7.02225557284437,1.16051261976728e-05,0.000287691248853322,3.58668872063161,1
"3553",0.631161840578827,6.22511192261125,7.02102499160404,1.16256535835641e-05,0.00028777754222541,3.42227147768294,1
"3688",-0.18040119736579,8.97298557917683,-7.0199435249758,1.16437254322177e-05,0.000287802888355342,3.13377662184089,1
"79625",0.55467861254719,3.55590889559485,7.01797947566286,1.16766220492413e-05,0.000288194054729959,3.68397770635533,1
"3241",0.274938802557431,7.13077983100967,7.00307876081213,1.19294394547936e-05,0.000294004083030403,3.27621121884369,1
"9874",0.228422068615163,7.63265202318127,7.00163908108809,1.19541724791988e-05,0.000294184168795677,3.22540700115066,1
"5311",-0.268025477564299,6.21772945074096,-6.98816270510904,1.21883496151719e-05,0.00029951050684619,3.35293966007849,1
"4520",0.278303637755852,5.71297592901142,6.984157013049,1.22588918872697e-05,0.000300806123315243,3.42883720556622,1
"132671",-0.359321508211017,4.68974293815082,-6.98025748838367,1.23279812546814e-05,0.000302062379595836,3.55363876127533,1
"6444",-1.50011824202069,0.589873201431697,-6.96833105192961,1.25418656755508e-05,0.000306857646861811,2.43377503863468,1
"148022",0.320031577726131,5.2771426725849,6.96537364201398,1.25955104129772e-05,0.00030772417770171,3.46534835396128,1
"10644",0.254762994801156,6.47960548249106,6.95970832661201,1.26989559349823e-05,0.000309803141754872,3.28617687552358,1
"9037",-0.80691095448834,5.0548051696023,-6.95829995741189,1.27248117810019e-05,0.000309985963184523,3.47050963503662,1
"64101",0.835171394174245,2.18403450098617,6.95602745299047,1.2766650016275e-05,0.000310397588981913,3.30875125849873,1
"8574",-0.285725642995424,5.83446239990716,-6.95363811406763,1.28107968664549e-05,0.000310397588981913,3.35451370393827,1
"220965",-1.24234158473845,0.704596714028963,-6.95348347883115,1.28136595803778e-05,0.000310397588981913,2.52382431533173,1
"150726",0.649528663548343,2.85425736766812,6.95267583686159,1.28286222503607e-05,0.000310397588981913,3.52043248037755,1
"54455",0.276341365490997,5.92154084303953,6.95240519597762,1.2833640392689e-05,0.000310397588981913,3.35159699040635,1
"4857",-0.546453893472502,3.20040866909955,-6.95077677687579,1.28638780994818e-05,0.000310683819850431,3.58326347711775,1
"25849",0.474490722016213,5.17616800597412,6.94956386729594,1.28864494827439e-05,0.00031078434309669,3.46123714100744,1
"1186",0.196188548087522,7.74448182018204,6.94513479520459,1.29692292827956e-05,0.000312334563127184,3.12977844558866,1
"87",0.19667668946458,8.77037604385585,6.93659900784171,1.31303613042955e-05,0.000315749939159275,3.02945886139096,1
"100170841",0.507640629638017,3.88208646849848,6.93559715433074,1.31494124859831e-05,0.000315749939159275,3.56895732826595,1
"55827",-0.242450701505965,6.55014768006367,-6.93466536138499,1.31671577519328e-05,0.000315749939159275,3.23054039301812,1
"155061",0.339138491547152,5.64716320044873,6.92201264733045,1.34106525389701e-05,0.000321132817252331,3.34796834730184,1
"1717",-0.337844671801951,7.59535570081994,-6.91413415929248,1.35646822504883e-05,0.000324361141292838,3.08854140371953,1
"23135",0.29146774639436,5.78053719175576,6.90953270776638,1.36555118628239e-05,0.00032567357242778,3.30837848409078,1
"7082",0.228373577688326,7.07982648431879,6.90939954230273,1.36581500579829e-05,0.00032567357242778,3.13963178871411,1
"9123",0.253218507289956,6.60252389816125,6.90573248034341,1.37310128020848e-05,0.000326949165197173,3.18942659149771,1
"867",0.301671391721343,5.64178284814582,6.90267074626306,1.37921641675068e-05,0.000327626217772684,3.31874032460165,1
"3433",-0.617941051121865,2.75313743523942,-6.90236628391768,1.37982609191078e-05,0.000327626217772684,3.46998419658311,1
"8531",0.230219815824084,8.28679051865322,6.90034311395634,1.38388469516449e-05,0.000328128390783243,3.01540534697289,1
"65264",0.182981544130905,8.37472261164456,6.89699645107569,1.39062616007687e-05,0.00032926438757949,3.00206977521984,1
"110117499",-0.440674005013426,3.83197791455717,-6.89563821037001,1.39337211948825e-05,0.000329296999570405,3.50865123175298,1
"5768",0.185218730976343,8.22168985619589,6.89499966606927,1.39466505563819e-05,0.000329296999570405,3.01210046408361,1
"80212",-0.26868612193047,5.72673187269204,-6.89329265044308,1.39812771105059e-05,0.000329653519803857,3.28004191945245,1
"6696",0.237535198498107,9.10448609112109,6.88651871988318,1.41195877924465e-05,0.000332450322332053,2.92720757141591,1
"11145",0.317533548454253,6.52381529433172,6.88408577993309,1.41696177531006e-05,0.000333163630790869,3.16857864893648,1
"441024",0.306521895691969,5.48439504131852,6.88088367553781,1.4235751570107e-05,0.000334253070940954,3.30959796127743,1
"2539",0.217646262897742,8.48272805129451,6.87872891634687,1.42804387432779e-05,0.000334797793781013,2.96573725057295,1
"128553",-0.587021466255869,3.36158282500563,-6.87785455356899,1.42986144601416e-05,0.000334797793781013,3.48992882840118,1
"5971",0.265469127122488,5.86888791064603,6.87385110622269,1.43821499310117e-05,0.000335612928079577,3.24149977852142,1
"9240",-0.236333627257018,7.1067949861698,-6.87337413802727,1.43921367854947e-05,0.000335612928079577,3.07522102150451,1
"400954",-0.213501686990493,8.02021840067561,-6.87332972122575,1.43930671679667e-05,0.000335612928079577,2.99052410151466,1
"9697",-0.215168461574732,6.92505160445114,-6.87147797660457,1.44319118673324e-05,0.000336054532612836,3.09192485346526,1
"6566",0.194714687572644,7.81990748517226,6.86995163952205,1.44640140645565e-05,0.000336338134211904,3.00912741390768,1
"51375",-0.268889235610199,5.94190695424689,-6.85214211182213,1.48442413781262e-05,0.000344704928398249,3.18745240570973,1
"4598",-0.390167550030656,4.91649032848205,-6.84401206830147,1.50213298064508e-05,0.000348338035429263,3.32339489733316,1
"10317",0.828722699216865,2.28186078292987,6.83887040744648,1.51344820171613e-05,0.000350254773696338,3.2050351993166,1
"509",-0.236290168185904,6.5728826150348,-6.83837285712862,1.51454794928519e-05,0.000350254773696338,3.08256259085183,1
"85363",0.27028768177788,5.65713200453515,6.83547162780483,1.52097752536375e-05,0.000351260500454046,3.21513781898098,1
"84886",-0.400334491949158,4.88913359046544,-6.83188167657892,1.52897355113386e-05,0.000352624747134452,3.3090633560643,1
"415116",0.22026982685364,6.9066134218505,6.81877881728671,1.55853877282453e-05,0.000358952954472356,3.02090415080981,1
"528",0.201603562889954,7.9040619339693,6.81538815491921,1.56628787113422e-05,0.00036024621036087,2.91866498779557,1
"114897",-0.445494432849375,5.42589754083292,-6.8126074306144,1.5726735249141e-05,0.000360940283165683,3.20147892908646,1
"56731",-0.263024248522858,5.82867085913239,-6.81221296292696,1.57358161598118e-05,0.000360940283165683,3.14364583664291,1
"2001",-1.49960953799143,0.616331585057019,-6.80290788947452,1.59516472342333e-05,0.000365328413587787,2.3020723188231,1
"51088",-0.204987275898908,8.1840731595848,-6.80210553052451,1.59704045271761e-05,0.000365328413587787,2.86774829214644,1
"54510",-1.05665885583502,2.4610653379507,-6.79986710220403,1.60228576565187e-05,0.000365724065166574,3.28040476451209,1
"22983",0.518317219309917,4.09703414785479,6.79932009068816,1.60357035680317e-05,0.000365724065166574,3.36429943300744,1
"22989",0.765001127437815,2.90549758926064,6.79859742935077,1.60526911674228e-05,0.000365724065166574,3.32141343902277,1
"102",-0.26851299315357,7.43335782278823,-6.79523914156274,1.61318854345572e-05,0.000367033005264412,2.92364725179805,1
"8501",0.708892409353862,3.36767085522182,6.79395358881415,1.61623106609306e-05,0.000367152206610731,3.36598860197229,1
"7263",0.549688230588303,3.45054611509114,6.79318116706693,1.61806208813164e-05,0.000367152206610731,3.3701687971247,1
"9289",0.19162689548141,8.43308898805977,6.79099571702884,1.62325462356244e-05,0.000367836034295048,2.83543126564608,1
"8644",0.451297954587539,4.55457511770565,6.78587061164436,1.63550114596688e-05,0.000369475170554059,3.30085846682933,1
"55755",0.255104739856682,6.1061494202513,6.78582166389262,1.63561857903515e-05,0.000369475170554059,3.07458491034376,1
"5326",0.302347500349727,5.72752859819161,6.7852237323277,1.63705382996349e-05,0.000369475170554059,3.13008845224058,1
"3759",-0.365324407533062,4.54598881247628,-6.78109123575198,1.64700992315538e-05,0.000371164096704646,3.2795843055717,1
"6695",-0.302210837895406,7.02768231487163,-6.78029557756795,1.64893420523922e-05,0.000371164096704646,2.94109673604799,1
"7130",-0.53917087799054,3.80708207223254,-6.77575672070096,1.6599570561707e-05,0.000373147736648119,3.33828877437935,1
"127343",0.940593018053914,1.882127728097,6.7732884483334,1.66598418581404e-05,0.000374004588097243,2.941505660036,1
"692099",0.307663278853785,5.53518092426071,6.76631985190344,1.68312607025575e-05,0.000377351053360658,3.13050574706449,1
"8544",0.404604421002172,5.00442848023604,6.76252028621128,1.69255129203584e-05,0.000378960887429032,3.20626684208407,1
"9369",0.484955278549753,4.54519064026284,6.76082494304762,1.6967748245897e-05,0.000379403345546003,3.26596733111623,1
"558",0.250929690789225,7.36406009683101,6.75652098499016,1.70754739796079e-05,0.000381307078999657,2.87899926746278,1
"23130",0.275907618930624,5.93436072660945,6.75363354438759,1.71481516569315e-05,0.00038242416944824,3.05097783984827,1
"203068",-0.184664551907373,8.47754959823022,-6.75017190257589,1.72357150281476e-05,0.000383331740962234,2.76334133491825,1
"3437",-0.410735047455998,4.51251255369631,-6.74991607151309,1.72422051593259e-05,0.000383331740962234,3.23716551647628,1
"9021",-0.53400641407003,4.05684120833867,-6.74933454805498,1.72569673694644e-05,0.000383331740962234,3.28286677762094,1
"6374",0.593230956379048,3.17015652187387,6.7480994026139,1.72883665515158e-05,0.000383524578347819,3.29136485117528,1
"5335",0.249977125652365,6.28873636815093,6.73111844428168,1.77262469713207e-05,0.000392722442742566,2.96597163398891,1
"59335",1.1865581871844,0.98187449956,6.72278710902499,1.7945372381613e-05,0.000397056063625677,2.2239697282195,1
"9923",0.291690196395804,5.55885181637706,6.71922107209827,1.80400406326761e-05,0.000398628227697431,3.05526397443415,1
"105373581",-0.507219004521691,4.50756774961021,-6.71367002248765,1.81884611948321e-05,0.000401382486132229,3.18314291406691,1
"381",-0.241134840367236,6.55811372576451,-6.71055110730938,1.82724207712083e-05,0.000402708887022897,2.8895142068523,1
"10007",0.250542153044093,7.42556762931352,6.70452630297503,1.84357717956689e-05,0.000405779269171425,2.7931705778682,1
"3936",0.383080147154409,4.40406270183803,6.70356027013424,1.84621077145402e-05,0.000405829820881338,3.19484149684876,1
"90853",-0.236000945504226,6.7624918624731,-6.70021364070959,1.8553652340324e-05,0.000406612214534076,2.84893176688496,1
"3939",-0.400317447155921,8.50068610574477,-6.69987529018797,1.85629344405025e-05,0.000406612214534076,2.68098092354466,1
"23367",0.181293085336595,8.58721220667858,6.69961941634672,1.85699571973565e-05,0.000406612214534076,2.6815060378525,1
"3434",-0.840579454345418,2.30619996897219,-6.68992068187943,1.88382393081197e-05,0.000411952274610979,3.10101876357802,1
"5209",0.32158888323426,5.28206372889457,6.68740455036312,1.89085090143502e-05,0.00041258819980909,3.04996488180043,1
"5627",-0.262698356235926,6.62845716225323,-6.68712980938469,1.8916198711778e-05,0.00041258819980909,2.84455606842744,1
"150223",0.491866884975897,3.54261815119372,6.68515379676234,1.8971602949687e-05,0.000413262710963376,3.21983116641714,1
"140775",0.275744751635556,7.09244132994789,6.68360936871262,1.90150260814025e-05,0.000413649094061482,2.79486783119216,1
"285513",-1.27108164141563,1.84771580555606,-6.6826795180357,1.904122059212e-05,0.000413649094061482,2.93985013384117,1
"4668",-0.33762529859592,4.59698795031681,-6.68191282202929,1.90628477182699e-05,0.000413649094061482,3.12628986336629,1
"26227",-0.188131190225895,8.34646836103108,-6.67826808616786,1.91660161488561e-05,0.000415353895539139,2.66335016620595,1
"167555",-0.987437769390618,1.28930750919231,-6.67518703206875,1.92536908582079e-05,0.000416718985984956,2.65614051485167,1
"55344",0.363995473874303,5.27378172768639,6.67156965580223,1.93571704257407e-05,0.00041842221655231,3.02857685059276,1
"5865",0.339506960157531,5.16148283127507,6.66686041474798,1.94927688077095e-05,0.000420814479554671,3.03746397384524,1
"199731",0.561394252994663,3.05068833641201,6.66461274249988,1.95578433656275e-05,0.000421680091568996,3.16621895589674,1
"55584",-0.476087653363813,3.93590823537125,-6.66235934561924,1.9623315004493e-05,0.000422552045798279,3.16590223551142,1
"259232",0.361546754292131,4.91096089064008,6.66031605393659,1.96828830837171e-05,0.000423294818113773,3.06511721615623,1
"3727",-0.182588545731573,7.96505728345204,-6.65905936863484,1.97196144510322e-05,0.000423545205041127,2.66675095440356,1
"84918",-0.249608201329571,5.81037667424324,-6.6521895518804,1.99216998775771e-05,0.000426666439657751,2.90333124697737,1
"4539",-0.396572681100684,7.0277421318794,-6.65169351607924,1.99363762477439e-05,0.000426666439657751,2.74266506612147,1
"64168",0.424527487526709,4.21604775888884,6.65154560691357,1.99407547026398e-05,0.000426666439657751,3.13767411972163,1
"4047",-0.27626869041029,8.74430401893587,-6.65017064285434,1.99815056708843e-05,0.000426997188273251,2.58523927407715,1
"4088",0.268179823638775,5.68392452702047,6.6485506684926,2.00296315744561e-05,0.000427484500935485,2.92810953003504,1
